Wens AQI,CO,Ozone,SO2,PM10,PM25,NO2
114,9,100,9,65,54,58
85.5,7,74,9,46,55,35
83.11,8,71,9,41,60,40
80.4,9,44,13,37,71,30
105.42,8,80,14,62,89,48
135.69,7,122,6,64,59,47
72.6,9,61,10,54,49,38
58.47,15,36,11,23,51,24
42.78,17,21,7,16,38,18
49.96,15,39,30,36,41,28
52.87,8,33,21,16,46,22
51.38,14,43,40,16,28,26
61.25,10,49,6,51,40,32
78.32,14,46,7,57,66,50
71.86,14,46,7,49,61,43
58.92,9,42,7,41,50,16
65.63,8,44,55,47,40,25
48.78,7,39,40,30,38,18
53.41,9,45,14,30,27,40
68.36,10,58,30,38,45,43
59.75,14,49,47,44,37,31
108.96,9,97,10,50,46,55
88.47,9,67,9,45,75,45
55.84,9,47,4,31,41,37
56.43,7,47,7,39,45,26
54.17,8,45,20,40,39,37
94.35,8,80,9,70,55,42
71.6,8,48,6,60,54,44
43.65,8,31,3,27,37,23
31.63,15,26,3,25,25,15
47.16,15,39,14,26,33,37
72.2,11,61,27,49,48,40
96.53,13,84,11,53,56,54
105.36,10,90,14,72,64,49
61.75,10,48,4,39,52,18
58.07,16,48,24,37,46,34
68.34,9,43,6,39,59,35
75.14,10,64,3,43,54,33
120,17,105,27,56,71,42
113.11,20,100,14,54,61,36
95.51,19,48,19,58,83,42
65.14,22,41,9,38,56,28
73.37,11,54,7,46,62,34
59.99,8,43,6,26,51,36
63.22,8,37,7,32,55,36
53.74,13,40,30,31,45,23
68.62,14,36,7,44,59,39
73.11,14,47,37,48,62,34
54.63,24,39,6,34,46,27
70.77,15,43,29,37,61,37
77.99,9,67,16,36,54,34
85.02,9,35,4,55,74,37
88.18,10,77,14,35,55,37
71.59,10,49,9,53,60,45
76.21,18,64,13,36,61,37
89.35,18,49,6,38,79,34
67.42,16,47,4,29,58,28
78.88,11,50,29,39,68,37
83.73,11,50,4,41,73,43
76.7,19,64,4,47,61,39
55.95,19,36,10,31,48,26
62.68,17,45,4,20,54,23
78.9,17,67,20,29,58,41
153.34,16,90,14,86,134,54
206.7,18,115,7,96,183,61
91.96,11,43,6,59,80,34
65.65,14,35,3,33,58,22
57.38,14,35,10,39,49,20
76.92,14,46,7,49,66,46
148.42,10,133,4,54,76,54
100.17,11,84,4,68,77,48
85.08,9,67,7,44,72,29
62.37,7,48,19,42,52,31
60.76,11,44,26,49,50,29
59.69,13,42,7,36,51,13
81.84,8,42,4,46,72,32
96.39,8,84,4,50,59,42
83.2,9,71,10,41,62,28
61.06,8,44,7,19,52,37
58.59,9,46,14,31,49,34
54.43,7,45,7,21,44,44
71.28,9,61,11,31,48,43
169.52,8,156,24,43,63,53
107.08,8,93,6,38,68,58
139.06,8,126,11,31,71,28
74.61,9,44,13,24,66,23
104.98,10,93,21,23,64,28
118.03,7,105,9,34,68,38
66.84,8,50,20,28,57,23
68.91,7,51,21,45,58,26
71.28,7,51,37,59,56,26
69.41,8,58,39,32,54,32
77.99,7,67,9,30,60,12
60.33,9,51,7,19,47,33
97.05,7,87,14,25,49,37
75.4,9,64,9,29,55,46
81.31,10,71,9,21,55,27
65.48,8,49,3,17,56,32
63.6,13,48,3,31,54,28
79.98,10,47,4,22,71,25
72.4,14,45,3,34,63,32
60.8,13,36,6,24,53,32
57.06,11,45,3,23,48,32
62.62,11,47,6,33,53,32
64.98,11,49,10,35,55,28
115.6,11,105,14,23,54,33
82.35,11,71,3,26,62,25
75.55,11,64,7,28,62,28
99.44,7,90,3,11,50,31
49.76,7,34,11,16,43,21
56.57,7,37,43,31,47,29
57.67,8,48,7,37,47,27
68.04,8,58,3,25,54,25
62.03,8,34,19,21,55,21
49.84,7,35,40,31,41,20
50.3,8,39,29,25,42,21
55.66,9,32,4,17,49,26
75.14,13,43,10,29,66,35
75.79,10,41,11,31,67,34
81.55,11,44,3,20,73,26
97.8,16,51,10,19,88,27
95.55,15,61,23,47,82,57
92.94,13,74,9,37,79,32
130.08,8,115,9,45,79,36
74.8,9,61,10,36,63,28
82.48,11,71,4,34,60,26
76.18,9,54,9,23,66,27
117.3,8,105,9,28,68,22
112.44,9,100,11,30,67,29
73.65,9,38,4,24,66,25
55.66,9,38,3,15,48,29
58.52,10,32,6,28,51,34
41.92,10,33,3,22,35,26
42.61,9,36,4,17,32,25
51.69,8,42,21,22,43,29
56.22,8,48,4,38,36,26
76.66,8,67,9,35,47,30
90.12,9,80,7,36,47,42
69.19,8,51,4,34,59,32
63.96,11,38,1,19,56,33
48.93,11,38,24,12,41,28
64.48,13,42,21,14,56,27
51.26,10,43,7,17,41,30
74.9,11,64,11,26,53,42
103.85,13,93,17,29,52,40
82.78,19,71,10,25,60,36
85.48,16,74,10,28,58,36
65.07,17,50,20,20,55,32
55.34,11,29,6,18,49,27
60.21,10,31,9,32,52,38
51.13,15,38,14,42,41,32
41.26,10,31,10,19,35,18
37.28,7,31,16,29,26,12
40.57,7,30,26,22,34,13
42.2,7,25,14,18,37,10
39.8,11,19,6,9,36,8
58.87,13,22,6,15,54,19
58.64,11,31,6,18,52,27
63.7,15,37,17,38,55,33
61.68,10,42,33,31,52,40
50.66,9,33,4,43,35,27
55.28,9,38,4,33,47,34
54.8,8,47,4,30,38,20
69,8,37,37,58,51,34
59.21,9,28,23,49,48,38
51.84,10,31,10,27,43,43
63.57,10,38,24,53,49,37
44.65,9,31,7,30,37,35
53.07,10,33,4,24,45,38
69.62,13,38,27,30,60,43
106.3,11,48,16,96,43,26
82.66,9,46,10,70,60,49
74.3,10,47,4,53,63,38
49.94,11,33,4,24,43,25
52.17,10,26,9,34,45,24
49.51,10,23,29,20,43,24
49.78,10,32,9,12,43,29
62.79,11,38,17,37,54,38
54.86,8,31,7,24,48,30
34.35,8,24,21,7,29,22
62.92,7,22,24,57,23,25
57.51,10,26,27,48,38,43
53.71,8,21,14,7,49,21
46.1,8,31,16,10,39,33
54.18,9,34,7,36,45,43
74.31,11,27,10,60,62,49
174.79,11,34,9,50,164,46
69.03,2,30,6,53,59,22
51.47,2,23,30,19,45,21
53.71,3,28,23,16,47,30
88.9,5,32,9,31,80,43
86.63,9,32,6,54,75,53
93.04,7,36,20,61,80,54
78.36,8,35,9,56,67,40
55.66,2,23,39,13,48,19
62.3,3,29,54,22,34,37
58.48,3,30,10,39,50,36
52.07,2,36,6,14,44,39
51.34,3,29,9,33,44,32
56.93,2,29,4,14,51,24
55.96,2,31,4,18,49,33
43.73,2,31,36,15,36,23
47.61,2,31,14,23,24,41
40.28,2,33,19,14,33,33
57,2,29,14,15,50,33
57.98,3,28,10,15,47,49
96.75,6,26,6,44,79,82
70.21,5,33,6,27,62,39
57.84,2,30,4,18,52,17
49.05,2,34,3,13,43,11
44.66,2,34,4,8,38,26
62.14,3,31,11,12,55,34
58.77,2,26,9,21,53,25
47.37,3,26,11,21,40,36
51.16,2,25,20,12,44,35
59.81,2,19,13,31,53,30
64.3,3,20,6,40,56,35
65.35,3,19,7,20,59,32
77.48,6,18,13,26,71,30
83.09,7,21,10,39,75,31
71.74,3,22,6,38,64,29
63.09,3,19,9,38,55,36
69.83,3,31,9,62,37,26
53.97,5,24,17,42,45,36
93.32,5,17,3,50,84,27
60.66,3,34,3,16,54,23
44.84,2,38,13,8,35,23
41.1,2,24,9,10,36,22
50.13,3,23,34,12,43,26
50.68,2,28,29,15,44,29
44.67,2,30,24,16,27,38
34.18,3,24,26,16,27,28
48.03,3,29,4,16,42,25
52.92,2,25,3,12,47,29
58.25,3,17,14,17,53,25
60.08,3,30,1,13,54,25
36.06,3,27,10,14,30,28
49.13,5,29,13,11,43,25
57.66,2,27,3,14,52,25
35.63,2,31,3,12,25,10
36.78,2,31,1,9,29,24
39.53,2,29,3,10,32,33
50.24,2,31,30,11,42,39
57.26,2,32,27,15,50,32
50.51,2,34,31,15,43,27
40.9,2,34,16,13,30,32
55.24,2,33,37,25,47,26
40.99,2,34,9,25,22,34
46.51,3,23,4,20,39,39
55.91,3,20,4,31,48,39
69.01,5,21,4,32,61,39
65.26,5,20,1,21,58,38
52.36,5,26,1,10,47,23
44.6,2,33,37,17,35,17
47.68,3,30,11,19,40,37
75.59,3,30,39,31,67,28
67.61,3,24,9,20,52,58
65.71,5,37,4,21,57,42
68.67,3,35,13,19,61,35
63.99,2,33,16,10,57,30
50.04,2,31,11,20,39,42
58.62,2,31,23,17,35,51
73.6,3,27,4,22,58,63
68.73,5,25,9,20,61,39
87.26,6,29,36,40,77,46
74.02,6,29,6,17,65,47
59.66,3,31,3,16,52,38
72.52,3,29,7,25,65,36
69.1,3,27,6,25,62,34
43.62,2,32,19,11,37,24
43.27,2,33,11,24,32,36
46.77,2,31,24,16,36,39
54.03,2,28,11,17,25,48
52.02,5,22,7,19,46,29
74.12,5,25,31,21,67,30
76.82,8,26,16,32,68,42
76.43,9,28,6,27,69,35
41.75,5,31,16,9,31,35
44.22,2,33,10,20,33,37
64.43,3,30,4,26,56,42
70.33,5,32,11,23,62,40
47.42,5,32,24,17,40,33
46.46,2,28,10,17,40,30
69.25,2,32,23,31,61,37
66.91,3,33,41,46,55,54
81.79,6,36,3,27,42,73
81.84,6,40,29,69,54,58
76.69,3,37,14,19,41,68
48.45,5,34,3,11,36,41
93.73,3,27,1,23,86,39
79.42,5,27,4,24,71,43
67.57,5,35,4,19,59,42
66.39,5,31,7,25,58,41
66.27,3,41,31,57,41,21
40.34,3,30,24,19,33,33
45.8,3,30,1,14,40,19
62.61,3,31,23,26,47,53
77.72,13,35,19,23,69,40
73.74,6,35,1,62,62,28
45.9,2,35,1,10,28,39
48.18,2,34,4,14,34,41
71.21,2,35,11,21,64,26
74.43,2,45,10,18,66,22
45.71,2,39,16,16,25,32
44.86,3,37,19,15,32,37
85.34,3,38,39,35,75,46
66.43,3,36,6,14,59,32
87.95,3,42,7,24,78,48
78.71,3,34,7,22,71,36
74.27,3,31,4,18,68,23
83.12,3,38,4,28,75,35
95.94,3,44,3,35,87,25
61.37,2,29,6,19,54,36
64.52,7,24,1,25,59,21
48.36,9,31,23,28,40,38
89.29,7,32,6,35,81,38
79.17,5,44,9,17,70,40
78.34,3,35,7,21,70,40
84.5,7,38,11,33,76,37
48.18,2,41,23,31,31,25
46.78,3,40,27,28,23,29
41.63,3,35,29,15,29,25
50.3,3,37,11,22,43,20
51.19,3,42,4,14,30,43
56.58,5,40,9,25,37,48
88.75,3,43,3,50,78,46
75.26,5,32,29,23,68,25
55.53,6,36,3,14,47,42
51.14,5,42,21,16,41,42
69.27,5,39,3,22,60,45
62.85,5,40,19,21,54,40
55.53,6,39,39,22,46,42
67.54,10,42,7,41,57,49
44.91,3,36,3,31,36,37
52.77,2,38,19,11,45,29
42.48,3,36,10,10,22,33
48.14,2,40,26,36,30,32
56.81,3,48,10,38,34,40
50.02,3,42,1,35,38,25
52.54,5,44,11,21,31,42
69.29,2,29,10,26,62,34
52.19,3,38,24,14,34,44
49.82,3,39,24,18,40,41
46.6,5,41,7,18,23,26
52.17,3,35,3,19,45,29
51.25,2,41,9,25,43,28
66.36,2,41,10,17,33,58
56.21,3,45,29,40,41,46
59.73,3,49,30,40,48,42
82.94,7,67,29,48,69,42
121.14,15,108,27,50,59,52
132.09,3,119,47,41,59,49
143.19,7,126,20,66,71,79
65.98,3,41,17,38,57,28
237.73,3,80,37,78,217,96
73.91,2,47,9,28,64,42
60.57,2,33,1,21,52,43
62.52,3,41,30,14,54,28
72.09,3,61,4,24,58,36
88.82,2,77,3,56,54,32
57.75,6,40,11,23,50,16
65.21,3,42,16,18,57,24
69.57,5,41,7,24,61,35
67.68,6,44,7,24,59,28
64.76,5,41,9,19,57,20
56.9,9,41,4,14,49,25
50.21,8,41,3,16,31,42
70.96,7,45,29,33,61,38
46.73,2,41,3,10,28,25
80.95,3,38,23,18,28,73
77.13,6,64,37,56,57,49
64.25,3,40,55,26,35,40
65.25,5,44,14,26,56,36
68.01,3,43,3,37,59,31
75.91,3,45,3,26,67,31
73.37,5,44,3,37,64,38
60.37,5,37,46,29,50,42
51.47,2,39,26,19,34,43
43.64,2,37,23,21,31,20
57.24,2,41,17,14,29,49
61.45,3,47,11,31,30,52
44.7,2,38,9,10,30,32
65.51,7,47,6,54,54,43
76.33,6,64,24,42,45,58
92.12,6,80,9,55,53,49
93.82,5,80,11,25,67,60
93.1,6,80,47,40,57,55
127.78,3,115,6,39,54,61
163.32,3,151,3,49,58,51
122.68,5,112,3,25,53,42
96.76,5,87,3,19,47,44
58.62,3,44,3,19,50,31
59.79,2,51,1,22,47,25
69.41,2,61,19,13,44,23
95.85,3,87,9,27,44,30
70.43,2,61,9,24,47,34
78.19,3,67,9,29,55,43
88.19,3,80,9,29,37,37
119.8,6,108,26,51,51,51
67.34,5,44,3,18,57,51
51.63,3,44,17,23,36,28
77,3,67,26,30,36,47
39.46,2,33,3,24,28,30
55.2,5,47,33,25,36,30
68.93,3,45,6,44,51,58
124.84,3,112,10,50,61,48
162,2,150,20,41,59,34
49.19,7,43,11,20,30,20
145.19,3,129,21,47,47,83
124.43,3,112,10,54,58,40
143.53,2,133,17,31,50,41
56.77,2,42,20,47,45,25
74.45,8,54,9,47,63,37
122.95,10,112,14,31,54,37
155.31,3,143,4,35,60,50
103.12,2,90,14,31,63,55
93.64,2,84,4,41,37,45
100.68,3,74,6,49,49,86
75.22,6,64,1,34,59,27
161.24,3,151,16,31,52,27
133.35,3,122,4,32,58,38
87.12,2,77,3,22,54,30
75.57,2,67,24,26,39,34
66.61,3,37,1,59,31,22
105.96,3,84,16,23,51,90
79.77,5,67,3,62,42,50
63.53,2,41,4,55,34,29
62.06,3,44,10,29,53,33
83.32,6,71,7,26,65,37
101.98,3,87,9,29,86,21
121.35,3,108,11,31,73,30
90.64,2,80,9,27,51,45
82.23,2,71,7,26,55,46
65.58,2,49,29,34,55,39
50.24,3,43,14,23,36,19
56.46,5,46,6,17,48,21
107.78,2,97,3,43,53,30
72.82,2,61,6,46,58,34
63.18,2,44,3,35,54,36
52.81,2,43,26,26,44,26
45.35,2,29,9,28,39,20
66.16,2,58,6,16,43,25
64.06,3,44,6,19,56,18
78,2,67,4,25,54,46
120.52,5,108,4,44,60,50
145.11,3,133,3,53,57,41
66.59,2,51,1,45,56,32
124.51,2,115,7,25,48,33
89.37,3,80,1,29,49,25
64.48,2,44,1,24,56,27
80.18,2,71,9,24,46,32
124.58,3,112,9,42,63,41
182.68,5,169,20,49,65,50
80.06,3,67,3,51,62,53
63.07,3,49,6,41,53,26
56.69,1,43,1,19,49,13
61.16,2,50,6,21,52,22
84.26,5,74,9,29,54,24
107.83,3,97,4,38,54,36
148.43,5,136,9,54,58,40
174.75,5,161,4,58,63,60
102.32,2,93,6,24,49,27
50.65,2,43,3,16,40,25
49.69,5,42,7,20,39,25
72.06,2,64,7,25,40,28
101.9,3,90,10,54,53,46
164.13,5,150,4,59,68,42
86.44,5,51,4,59,74,45
50.74,2,43,4,22,38,30
42.37,2,36,6,14,34,17
69.15,3,61,3,18,43,25
57.42,7,43,4,22,49,27
60.52,3,51,4,28,48,33
73.4,3,61,6,45,47,60
115.03,3,105,4,33,51,31
57.4,2,49,3,26,42,30
39.66,2,33,4,13,32,30
33.14,2,26,3,13,28,18
58.44,3,51,4,31,36,19
63.12,2,54,3,44,44,12
56.67,3,38,3,30,49,19
53.4,6,46,1,21,38,23
54.56,7,46,4,29,43,24
53.69,6,44,3,27,45,28
55.02,3,44,3,19,47,19
73.85,5,64,4,29,52,23
66.7,7,50,7,27,49,56
41.18,5,34,3,34,31,20
32.19,5,27,4,17,26,15
42.75,10,33,17,18,36,20
52.57,5,45,20,16,38,22
55.45,3,47,6,20,45,23
60.7,3,48,3,21,52,18
63.89,2,47,4,46,54,22
62.02,2,39,4,52,51,16
48.21,3,31,3,41,33,31
56.38,6,35,7,45,47,34
55.26,5,34,21,22,48,25
50.07,3,43,11,16,35,25
54.12,3,44,3,45,37,29
86.06,3,77,4,37,44,25
39.47,3,33,4,21,33,18
51.86,3,44,4,34,37,25
63.32,3,50,6,53,45,21
49.83,5,42,9,32,36,30
64.23,6,48,6,43,54,35
74.38,6,61,4,62,47,36
78.76,3,71,19,25,35,32
65.59,6,41,10,44,56,34
97.72,6,84,6,62,62,57
73.65,8,51,4,35,63,42
73.41,5,44,14,44,64,14
60.77,3,48,10,40,51,17
44.73,2,37,31,34,31,22
51.74,3,39,43,28,34,30
45.82,5,39,3,33,28,17
42.63,3,37,3,13,31,12
39.66,3,25,6,8,35,12
39.46,5,27,4,11,34,21
43.69,5,30,4,10,38,17
44.33,6,31,4,21,38,22
55.74,6,47,4,31,43,29
63.91,6,50,4,45,53,47
75.74,7,38,6,40,67,32
61.36,5,35,4,39,53,31
41.08,6,34,10,21,33,29
70.71,5,37,14,24,63,27
50.38,3,42,4,38,37,36
58.87,3,48,1,49,38,35
61.42,3,35,36,34,53,28
32.92,6,27,10,26,23,26
52.23,8,36,6,44,37,33
54.07,2,35,6,28,47,14
59.59,3,33,4,23,53,19
54.85,3,42,4,46,42,17
56.53,5,38,14,35,48,36
47.01,9,32,19,33,39,35
59.96,3,25,4,53,34,25
31.51,3,26,9,20,23,25
47.03,5,33,14,37,39,25
55.76,3,44,39,29,46,30
60.47,5,31,6,52,30,41
51.74,6,33,7,35,44,32
46.2,3,31,6,10,40,24
38.02,3,28,11,16,32,25
56.59,3,31,6,43,48,22
64.33,5,43,7,25,56,22
38.44,3,27,4,14,33,20
37.42,5,31,6,20,31,24
83.74,7,48,3,31,57,72
91.37,10,28,6,37,83,38
52.34,6,28,6,18,45,36
49.11,8,32,10,14,33,42
65.55,7,42,3,19,57,34
71.27,7,46,59,21,58,39
72.8,7,44,6,25,63,46
99.4,6,42,4,89,50,32
66.73,7,35,3,59,28,35
51.61,6,40,17,43,33,28
110.46,6,44,7,101,28,42
54.69,5,39,13,29,46,39
49.59,5,41,3,19,42,18
93.97,5,43,4,66,81,39
97.87,7,38,7,73,84,39
82.29,9,37,13,55,71,39
69.77,5,48,6,58,58,25
55.21,2,41,23,42,46,19
49.81,2,32,36,39,41,25
44.76,5,34,20,18,35,37
54.66,7,31,13,24,46,42
50.36,7,33,6,33,39,42
65.31,5,31,9,14,59,23
54.63,3,31,9,6,49,13
51.83,3,27,23,11,46,19
49.22,5,30,11,21,43,20
63.07,2,32,6,17,57,14
40.85,3,32,3,8,35,16
37.92,2,27,7,23,32,25
31.69,3,18,10,19,27,21
34.82,2,19,30,8,23,12
37.05,5,29,17,13,31,21
54.6,5,31,16,14,48,26
70.97,9,19,14,15,65,29
61.26,6,29,21,9,55,25
75.31,9,19,40,22,64,56
46.29,2,23,41,13,24,13
40.98,2,25,33,23,34,15
45.63,3,31,11,19,39,27
47.47,3,24,19,13,42,24
62.09,2,30,4,12,56,25
73.94,5,23,13,19,67,34
69.91,5,31,19,19,62,37
60.81,3,35,23,26,53,31
51.29,3,32,24,19,44,32
57.84,3,26,4,24,51,33
69.3,5,31,14,16,62,34
61.15,3,32,30,42,52,31
60.2,6,31,11,21,53,33
59.75,3,31,10,26,53,27
73.08,6,31,19,22,66,31
88.58,5,35,77,34,56,35
67.83,6,23,3,14,61,35
72.8,5,31,14,16,66,30
69.35,2,32,3,16,63,23
51.72,1,44,31,7,38,16
35.48,3,28,23,12,29,29
66.21,5,31,24,19,45,57
41.53,2,35,17,22,31,21
89.74,2,33,81,28,38,36
45.59,3,32,6,17,39,26
69.61,6,29,16,19,62,36
81.18,5,26,19,25,74,33
66.7,5,30,14,21,60,29
41.88,3,35,19,16,27,32
53.37,3,32,13,19,46,34
65.68,3,31,14,21,58,36
64.78,3,33,47,46,54,37
43.42,3,32,29,13,33,36
64.92,3,29,21,26,58,30
58.7,2,31,20,9,52,29
68.91,3,28,4,15,62,34
50.56,3,34,10,19,43,35
53.74,5,36,10,22,46,33
95.89,9,25,10,36,87,42
112.54,13,25,3,51,102,42
89.17,8,24,3,33,81,39
52.21,5,31,3,9,46,25
61.37,3,34,1,10,54,36
81.62,5,19,4,21,76,27
73.64,7,22,6,22,68,26
66.77,7,41,4,22,58,40
65.32,11,24,1,17,60,23
50.23,9,19,1,17,45,25
57.8,5,32,3,21,51,29
61.56,3,15,4,18,55,35
49.57,2,21,24,19,44,23
46.39,2,30,20,11,40,25
79.63,3,33,16,14,73,21
61.42,3,34,27,22,54,25
45.02,3,31,13,19,32,38
45.64,3,31,36,12,38,21
59.81,3,34,29,25,52,32
66.02,3,33,29,48,56,28
66.97,3,37,20,46,57,38
46.54,5,31,11,16,36,39
68.62,6,29,23,25,60,41
87.28,7,25,4,27,80,35
64.75,7,31,24,10,58,27
39.59,5,33,7,10,33,25
51.43,3,37,24,35,43,31
57.44,3,30,4,19,51,29
75.75,8,31,6,29,68,36
95.17,6,44,81,58,65,29
66.07,3,40,57,20,38,37
53.41,3,44,43,23,39,26
55.51,5,42,1,32,25,47
49.12,5,37,21,15,41,36
73.5,5,39,7,28,63,52
68.38,7,43,27,41,57,52
93.5,16,44,23,56,81,52
96.41,8,46,70,23,82,49
69.88,2,38,6,27,61,42
77.95,2,38,4,25,70,33
59.91,5,31,24,25,53,24
61.49,3,31,7,21,55,25
48.81,0,34,14,19,42,21
50.87,1,43,1,17,41,27
88.63,3,40,23,37,56,77
63.19,1,29,10,19,57,25
43.65,3,36,20,16,36,30
47.91,3,40,16,18,39,27
50.55,6,42,9,28,38,39
59.24,5,38,1,19,52,21
57.45,1,42,44,17,48,20
60.78,2,35,6,12,54,23
58,3,44,31,16,49,25
55.72,3,44,39,46,33,24
49.53,6,42,3,24,30,36
61.27,6,39,7,53,32,31
45.72,7,39,13,22,32,23
54.21,6,41,30,20,45,40
60.79,7,41,6,17,53,22
53.24,6,41,44,18,39,36
63.61,5,43,29,29,54,39
64.91,5,45,36,27,54,49
73.29,5,31,16,26,65,39
49.01,3,28,23,16,42,32
63.54,3,37,7,16,48,54
70.47,6,36,4,23,63,29
52.01,6,43,4,35,37,42
51.88,6,44,16,20,34,36
64.38,5,38,4,32,56,38
63.39,3,49,1,29,54,26
61.44,7,31,1,17,55,26
59.56,3,32,1,17,53,27
54.61,7,31,3,22,48,27
41.56,7,35,1,13,33,24
51.93,6,39,43,20,38,36
52.2,6,36,13,14,45,24
51.07,10,45,0,11,31,20
55.28,3,46,11,24,36,45
60.84,7,43,6,22,51,47
63.57,3,37,13,29,55,39
55.05,5,46,9,16,38,44
53.28,5,45,4,12,38,40
46.27,2,41,1,16,20,26
56.61,3,48,6,31,23,43
59.28,5,51,3,20,32,41
76.51,2,67,3,33,50,14
56.85,2,48,3,26,44,33
36.94,2,28,10,16,31,24
51.35,3,43,6,30,40,32
60.45,2,41,10,24,52,32
58.84,3,47,10,28,49,40
76.96,3,67,1,30,53,22
57.14,2,49,17,14,39,33
62.67,3,48,21,52,31,48
78.35,3,67,43,51,38,38
51.9,2,36,24,25,44,30
54.25,0,34,41,31,45,36
51.26,2,44,16,34,26,26
60.53,2,44,23,25,39,51
82.42,5,64,17,29,57,69
97.89,2,84,36,64,45,53
85.55,3,74,20,48,54,31
73.38,2,61,6,59,53,37
45.6,2,39,7,12,31,31
67.02,2,42,4,36,58,38
52.52,2,47,1,18,29,11
51.36,2,44,3,9,40,22
47.86,2,40,3,9,38,38
54.52,3,40,46,9,23,37
53.32,7,45,26,19,30,39
62.32,11,50,7,14,53,25
51.48,10,45,3,25,30,25
57.01,5,45,13,48,25,29
60,5,51,24,16,25,46
56.12,6,46,46,38,25,38
55.18,6,46,7,19,43,43
84.21,9,71,11,51,63,45
100.05,11,90,4,17,52,33
91.33,14,80,16,31,54,43
93,8,80,17,41,65,39
61.84,15,48,20,27,52,31
88.12,7,77,11,39,53,42
127.33,3,112,4,77,61,31
111.29,3,77,4,96,65,19
80.4,3,71,17,36,45,24
59.4,8,40,6,38,51,14
56.37,5,37,6,20,49,25
46.61,5,39,27,9,37,24
98.67,3,93,3,19,28,20
56.22,6,48,6,22,38,38
57.06,23,48,4,18,47,23
60.53,3,51,4,21,46,42
67.29,7,48,7,39,57,42
100.38,14,90,31,26,49,35
72.23,7,58,7,26,61,36
62.41,5,54,24,24,40,28
51.71,3,44,30,29,31,33
54.11,3,46,7,32,32,38
82.03,11,71,47,41,40,45
159.42,5,147,7,55,56,54
157.97,8,143,19,63,68,58
119.21,8,108,17,31,58,27
79.14,6,67,13,52,56,41
48.6,9,41,1,33,36,18
51.19,7,41,23,42,37,33
100.56,6,87,13,58,62,52
147.35,6,136,14,44,55,28
117.97,5,105,3,56,62,37
110.24,3,100,3,25,58,10
116.44,3,105,7,33,60,31
138.62,10,126,10,46,62,36
75.1,3,64,6,20,61,28
161.35,5,150,26,19,52,52
105.08,5,97,37,16,34,23
76.66,3,67,13,16,52,25
53.48,3,45,39,10,38,25
50.94,2,44,24,27,30,28
55.21,3,48,20,19,34,26
100.42,5,90,7,34,52,35
66.5,3,54,3,51,55,38
71.37,5,64,16,25,34,28
47.45,2,40,24,30,33,25
36.78,2,32,20,20,20,18
46.93,2,37,39,30,23,20
54.61,3,46,31,31,39,28
63.45,3,54,3,39,45,33
64.37,2,54,6,24,48,49
101.83,3,90,4,31,61,39
70.66,3,61,36,25,45,29
73.49,3,64,30,23,46,30
69.12,15,58,6,23,53,47
123.88,3,100,16,39,106,29
120.91,3,105,7,52,82,42
145,5,133,10,40,58,45
81.38,7,71,6,24,55,29
49.21,3,41,16,13,40,32
65.65,3,58,4,17,38,30
106.39,3,97,19,19,45,37
104.58,3,93,7,23,59,42
69.72,3,49,7,25,60,34
56.78,3,44,9,21,48,31
43.29,3,31,7,16,37,23
58.09,5,49,13,19,46,30
47.19,5,37,9,18,40,21
63.33,7,54,9,28,48,24
189.99,9,177,19,46,61,49
118.97,7,108,16,39,53,34
122.22,5,112,6,20,54,31
101.12,7,90,7,23,58,35
98.36,5,90,3,14,45,24
115.81,5,105,7,21,55,39
50.9,5,44,3,21,36,16
72.43,2,64,9,24,43,26
130.69,2,119,6,45,58,30
81.86,5,71,3,28,59,24
72.51,7,42,3,64,36,12
42.75,6,37,6,18,29,16
68.28,10,50,10,38,58,29
117.24,6,105,10,34,55,57
145.86,5,133,4,50,62,46
105.14,3,93,19,34,60,41
60.44,3,48,6,31,51,27
34.44,2,28,26,15,28,28
50.54,2,42,31,20,39,33
56.94,3,39,4,19,49,32
52.74,5,43,4,25,44,33
66.17,5,54,19,27,55,42
64.72,3,50,11,43,54,41
78.39,2,67,4,47,54,42
51.88,7,44,17,31,36,26
48.45,3,41,3,18,40,20
61.51,6,49,14,21,52,28
104.28,5,93,7,46,53,42
81.22,9,71,7,26,52,33
90.59,5,80,6,31,54,34
43.21,2,36,14,23,34,27
52.99,3,45,24,24,36,32
101.05,6,90,16,31,56,33
104.84,6,93,9,30,63,31
61.16,3,51,10,34,51,29
50.16,2,42,16,21,40,28
50.49,3,40,17,26,42,32
45.99,3,37,11,27,38,33
54.6,5,46,16,24,41,32
78.15,5,67,4,23,59,34
64.09,3,50,4,19,55,22
91.74,5,80,4,35,58,44
71.76,7,51,7,40,61,42
76.77,5,64,6,45,63,45
74.31,5,38,4,53,64,16
45.82,5,38,4,24,38,30
59.27,6,46,14,19,50,33
66.29,3,48,10,23,57,28
71.1,3,41,17,40,62,29
66.8,3,33,13,56,56,23
37.67,3,20,7,32,26,24
42.54,3,35,23,30,30,33
44.64,6,37,7,22,35,35
46.82,5,40,6,10,35,24
50.94,3,39,6,17,43,32
57.36,6,40,13,17,49,34
73.62,9,64,10,19,47,38
87.17,7,51,4,12,77,42
97.99,3,58,6,12,58,86
81.11,5,71,6,17,52,36
100.96,3,90,6,30,59,23
87.06,6,77,7,25,55,18
49.98,3,43,7,13,36,23
63.11,7,47,3,17,54,31
72.51,5,58,6,42,61,27
110.04,6,97,11,43,64,46
